asin,title,price,image,url,category,isBestSeller
B017PCGABI,"Garnier Micellar Water, Hydrating Facial Cleanser & Makeup Remover, Suitable for Sensitive Skin, Vegan, Cruelty Free, 13.5 Fl Oz (400mL), 1 Count",801.73,https://m.media-amazon.com/images/I/71Pe1fxadeL._AC_UL320_.jpg,https://www.amazon.com/Garnier-SkinActive-Micellar-Cleansing-Water/dp/B017PCGABI/ref=sr_1_10?dib=eyJ2IjoiMSJ9.eGJGqI-bdSPf5j4gi1v60mpK5EPrLZFNzoos-ZxyfKxEkoxpWCqpaUioJiNprEHp5rS4KGRelXPUY3j0pyQoFoUpxnL0-mHlCuFK34cSFk1v5tdv0-odsrSvgdE3MezkT5bc8CfaLReBh2lk_7pPYeLZWWSSy0IxNEIJf2PyjD_tr_avVrvC9_rhtsPLYpkcAxwf2NXQxXUaHKOjoBUtEurWBhNLp1XiO8GWrnwAK35ThBI-n_iwzTrp75PvwUMGLxJyb2qBM16Ac79nRkLtVlgYPvoRa8Keq3zjZBaGF7Q.stylkYP9uYYf-cTY-ZlYCR2RbsKMViWUkD78qz5fRRY&dib_tag=se&keywords=makeup+best+sellers&qid=1768900562&sr=8-10,Beauty & Personal Care,false
B0C8LYLYPK,"Artnaturals Organic Rosemary Castor Hair Oil + Massager Hair Growth Set Hair Growth Oil 4 ounces with Coconut & Olive Oil for Dry, Damaged & Split End",,https://m.media-amazon.com/images/I/81-1UwjoEFL._AC_UL320_.jpg,https://www.amazon.com/Artnaturals-Organic-Rosemary-Strengthening-Coconut/dp/B0C8LYLYPK/ref=sr_1_1?dib=eyJ2IjoiMSJ9.EmUA8-jMjPdhQETCxQUNgNlLWzlm_-Fnys3-2zzA9Ls85RQdcSZh5bqC8vcXewSmnTd2DnRqd89IaqVXcVmySiJewCCcITyiyVJ-n0xMfDCkPQ4_hyBDm2oHGVOAfoQDKndwt6vUQh1jF34ptq1gos9MwM50Cma2iFL2UOH22Hwd0AcnyjT8W4DljI34O7F_LMNeyMXIU6QuToZx0kB5-x2HErPxyn4tJhegHDgqMhDQGWH8edvfZJkXDBpsPvRBJAwUUzDjEKXfTh-AUq3jy1KN26cBZBQ0boUjZvDE1D0.k_UXnHJxMxhXXEmMiLHNEJGNYTFGiGgZis99yr1RrNM&dib_tag=se&keywords=hair+care+products&qid=1768900565&sr=8-1,Beauty & Personal Care,true
B076FHJ3K5,"Marc Anthony Leave-In Hair Conditioner Spray for Long & Detangled Hair, Grow Long - Moisturizing & Deep Conditioning Detangler Spray with Biotin For Split Ends, Breakage & Reduces Frizz",788.09,https://m.media-amazon.com/images/I/61BH4tqmNBL._AC_UL320_.jpg,https://www.amazon.com/Marc-Anthony-Leave-In-Conditioner-Detangler-Spray/dp/B076FHJ3K5/ref=sr_1_2?dib=eyJ2IjoiMSJ9.EmUA8-jMjPdhQETCxQUNgNlLWzlm_-Fnys3-2zzA9Ls85RQdcSZh5bqC8vcXewSmnTd2DnRqd89IaqVXcVmySiJewCCcITyiyVJ-n0xMfDCkPQ4_hyBDm2oHGVOAfoQDKndwt6vUQh1jF34ptq1gos9MwM50Cma2iFL2UOH22Hwd0AcnyjT8W4DljI34O7F_LMNeyMXIU6QuToZx0kB5-x2HErPxyn4tJhegHDgqMhDQGWH8edvfZJkXDBpsPvRBJAwUUzDjEKXfTh-AUq3jy1KN26cBZBQ0boUjZvDE1D0.k_UXnHJxMxhXXEmMiLHNEJGNYTFGiGgZis99yr1RrNM&dib_tag=se&keywords=hair+care+products&qid=1768900565&sr=8-2,Beauty & Personal Care,true
B002RS6JSA,"CHI 44 Iron Guard Thermal Protection Spray, Nourishing Formula Helps Resist Heat Damage to Hair & Tame Frizz, Clear, 8 Oz",972.62,https://m.media-amazon.com/images/I/41cqM3FYB-L._AC_UL320_.jpg,https://www.amazon.com/CHI-Guard-Thermal-Protection-Spray/dp/B002RS6JSA/ref=sr_1_3?dib=eyJ2IjoiMSJ9.EmUA8-jMjPdhQETCxQUNgNlLWzlm_-Fnys3-2zzA9Ls85RQdcSZh5bqC8vcXewSmnTd2DnRqd89IaqVXcVmySiJewCCcITyiyVJ-n0xMfDCkPQ4_hyBDm2oHGVOAfoQDKndwt6vUQh1jF34ptq1gos9MwM50Cma2iFL2UOH22Hwd0AcnyjT8W4DljI34O7F_LMNeyMXIU6QuToZx0kB5-x2HErPxyn4tJhegHDgqMhDQGWH8edvfZJkXDBpsPvRBJAwUUzDjEKXfTh-AUq3jy1KN26cBZBQ0boUjZvDE1D0.k_UXnHJxMxhXXEmMiLHNEJGNYTFGiGgZis99yr1RrNM&dib_tag=se&keywords=hair+care+products&qid=1768900565&sr=8-3,Beauty & Personal Care,false
B0G4RR9N7N,"MENDARA Split End Mender Hair Serum – Helps Seal the Appearance of Split Ends, Smooth & Nourish Dry, Damaged Ends, Lightweight Leave-In Anti-Frizz Treatment with Flaxseed Extract & Keratin, 70 mL",,https://m.media-amazon.com/images/I/51iFgrTMBVL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxOTM2OTMyMjMyMjUwNTAwOjE3Njg5MDA1NjU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMTEyMzk2ODc0NzcwMjo6MTo6&url=%2FMENDARA-Split-Mender-Serum-Leave%2Fdp%2FB0G4RR9N7N%2Fref%3Dsxin_18_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.fc24a986-1c78-4bfe-a171-3ab8a93b1e98%253Aamzn1.sym.fc24a986-1c78-4bfe-a171-3ab8a93b1e98%26cv_ct_cx%3Dhair%2Bcare%2Bproducts%26keywords%3Dhair%2Bcare%2Bproducts%26pd_rd_i%3DB0G4RR9N7N%26pd_rd_r%3Db31da8e3-7417-475a-9648-2135fd2b3091%26pd_rd_w%3DcN5Fu%26pd_rd_wg%3DJzRKI%26pf_rd_p%3Dfc24a986-1c78-4bfe-a171-3ab8a93b1e98%26pf_rd_r%3DD44CJA59MVECZF8JA8HD%26qid%3D1768900565%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-1-d1d87218-35d9-414f-9801-db7973c52143-spons%26aref%3Da1RbWrTMCs%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=a1RbWrTMCs,Beauty & Personal Care,false
B0G8JP8282,"2Pcs Super Absorbent Hair Towel Wrap for Women, 2026 New Microfiber Hair Towel Wrap Women Quick-Drying Hair Towels, Soft Bow Tie Wet Hairs Towel Wrap for Long & Short, Wet & Curly Hairs (Set)",,https://m.media-amazon.com/images/I/71bniZgFQiL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxOTM2OTMyMjMyMjUwNTAwOjE3Njg5MDA1NjU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMTEyMjAzNDcyMzQwMjo6Mjo6&url=%2FSuper-Absorbent-Microfiber-Quick-Drying-Towels%2Fdp%2FB0G8JP8282%2Fref%3Dsxin_18_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.fc24a986-1c78-4bfe-a171-3ab8a93b1e98%253Aamzn1.sym.fc24a986-1c78-4bfe-a171-3ab8a93b1e98%26cv_ct_cx%3Dhair%2Bcare%2Bproducts%26keywords%3Dhair%2Bcare%2Bproducts%26pd_rd_i%3DB0G8JP8282%26pd_rd_r%3Db31da8e3-7417-475a-9648-2135fd2b3091%26pd_rd_w%3DcN5Fu%26pd_rd_wg%3DJzRKI%26pf_rd_p%3Dfc24a986-1c78-4bfe-a171-3ab8a93b1e98%26pf_rd_r%3DD44CJA59MVECZF8JA8HD%26qid%3D1768900565%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-2-d1d87218-35d9-414f-9801-db7973c52143-spons%26aref%3DdN68CTaoxU%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=dN68CTaoxU,Beauty & Personal Care,false
B0FP53FFTV,"MAREE 10-in-1 Heat Protection Spray for Hair – Heat Protectant for Hair with Keratin, Collagen & Argan Oil – Frizz Control Hair Spray Women Care Product – Anti Frizz Protector de Calor para el Cabello",,https://m.media-amazon.com/images/I/81g8DOoq9WL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxOTM2OTMyMjMyMjUwNTAwOjE3Njg5MDA1NjU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMTEwMzU4NjE3NDgwMjo6Mzo6&url=%2FMAREE-Heat-Protection-Spray-Hair%2Fdp%2FB0FP53FFTV%2Fref%3Dsxin_18_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.fc24a986-1c78-4bfe-a171-3ab8a93b1e98%253Aamzn1.sym.fc24a986-1c78-4bfe-a171-3ab8a93b1e98%26cv_ct_cx%3Dhair%2Bcare%2Bproducts%26keywords%3Dhair%2Bcare%2Bproducts%26pd_rd_i%3DB0FP53FFTV%26pd_rd_r%3Db31da8e3-7417-475a-9648-2135fd2b3091%26pd_rd_w%3DcN5Fu%26pd_rd_wg%3DJzRKI%26pf_rd_p%3Dfc24a986-1c78-4bfe-a171-3ab8a93b1e98%26pf_rd_r%3DD44CJA59MVECZF8JA8HD%26qid%3D1768900565%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-3-d1d87218-35d9-414f-9801-db7973c52143-spons%26aref%3DXg7TiVpBSR%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=Xg7TiVpBSR,Beauty & Personal Care,false
B0G4SLNNYZ,"Natural sant Hair Mask with Onion, Rosemary and Argan Oil plus Collagen, 3 Peptides and 11 Amino Acid Complex for Strength and Growth",,https://m.media-amazon.com/images/I/51iAlGdLB7L._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxOTM2OTMyMjMyMjUwNTAwOjE3Njg5MDA1NjU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMTA5NjgzNTQ1NDYwMjo6NDo6&url=%2FNatural-sant-Rosemary-Collagen-Peptides%2Fdp%2FB0G4SLNNYZ%2Fref%3Dsxin_18_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.fc24a986-1c78-4bfe-a171-3ab8a93b1e98%253Aamzn1.sym.fc24a986-1c78-4bfe-a171-3ab8a93b1e98%26cv_ct_cx%3Dhair%2Bcare%2Bproducts%26keywords%3Dhair%2Bcare%2Bproducts%26pd_rd_i%3DB0G4SLNNYZ%26pd_rd_r%3Db31da8e3-7417-475a-9648-2135fd2b3091%26pd_rd_w%3DcN5Fu%26pd_rd_wg%3DJzRKI%26pf_rd_p%3Dfc24a986-1c78-4bfe-a171-3ab8a93b1e98%26pf_rd_r%3DD44CJA59MVECZF8JA8HD%26qid%3D1768900565%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-4-d1d87218-35d9-414f-9801-db7973c52143-spons%26aref%3DohvSKqZ4ZL%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=ohvSKqZ4ZL,Beauty & Personal Care,false
B0G3SYWBV6,"Hair & Scalp Tonic Essential Oil – Made from 14 Botanical Oils for Thicker, Fuller Hair • Root-Strengthening & Scalp-Nourishing Hair Serum • Refreshing Herbal Formula – Made in USA -1 oz",,https://m.media-amazon.com/images/I/61dnG6DsBbL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxOTM2OTMyMjMyMjUwNTAwOjE3Njg5MDA1NjU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMTEyMDMyNzY1MTcwMjo6NTo6&url=%2FHair-Scalp-Tonic-Essential-Root-Strengthening%2Fdp%2FB0G3SYWBV6%2Fref%3Dsxin_18_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.fc24a986-1c78-4bfe-a171-3ab8a93b1e98%253Aamzn1.sym.fc24a986-1c78-4bfe-a171-3ab8a93b1e98%26cv_ct_cx%3Dhair%2Bcare%2Bproducts%26keywords%3Dhair%2Bcare%2Bproducts%26pd_rd_i%3DB0G3SYWBV6%26pd_rd_r%3Db31da8e3-7417-475a-9648-2135fd2b3091%26pd_rd_w%3DcN5Fu%26pd_rd_wg%3DJzRKI%26pf_rd_p%3Dfc24a986-1c78-4bfe-a171-3ab8a93b1e98%26pf_rd_r%3DD44CJA59MVECZF8JA8HD%26qid%3D1768900565%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-5-d1d87218-35d9-414f-9801-db7973c52143-spons%26aref%3DIw46KstCWb%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=Iw46KstCWb,Beauty & Personal Care,false
B07QZ5CTTF,"Nutrafol Women's Balance Hair Growth Supplements, Ages 45 and Up, Clinically Proven for Visibly Thicker Hair and Scalp Coverage, Dermatologist Recommended - 1 Month Supply",,https://m.media-amazon.com/images/I/71x3lKqI-cL._AC_UL320_.jpg,https://www.amazon.com/Nutrafol-Supplements-Clinically-Dermatologist-Recommended/dp/B07QZ5CTTF/ref=sr_1_4?dib=eyJ2IjoiMSJ9.EmUA8-jMjPdhQETCxQUNgNlLWzlm_-Fnys3-2zzA9Ls85RQdcSZh5bqC8vcXewSmnTd2DnRqd89IaqVXcVmySiJewCCcITyiyVJ-n0xMfDCkPQ4_hyBDm2oHGVOAfoQDKndwt6vUQh1jF34ptq1gos9MwM50Cma2iFL2UOH22Hwd0AcnyjT8W4DljI34O7F_LMNeyMXIU6QuToZx0kB5-x2HErPxyn4tJhegHDgqMhDQGWH8edvfZJkXDBpsPvRBJAwUUzDjEKXfTh-AUq3jy1KN26cBZBQ0boUjZvDE1D0.k_UXnHJxMxhXXEmMiLHNEJGNYTFGiGgZis99yr1RrNM&dib_tag=se&keywords=hair+care+products&qid=1768900565&sr=8-4,Beauty & Personal Care,false
B01I2ZQJSG,Elizavecca cer-100 collagen coating hair protein treatment 100ml,,https://m.media-amazon.com/images/I/61IHI9z38SL._AC_UL320_.jpg,https://www.amazon.com/Elizavecca-CER-100-Collagen-Coating-Treatment/dp/B01I2ZQJSG/ref=sr_1_5?dib=eyJ2IjoiMSJ9.EmUA8-jMjPdhQETCxQUNgNlLWzlm_-Fnys3-2zzA9Ls85RQdcSZh5bqC8vcXewSmnTd2DnRqd89IaqVXcVmySiJewCCcITyiyVJ-n0xMfDCkPQ4_hyBDm2oHGVOAfoQDKndwt6vUQh1jF34ptq1gos9MwM50Cma2iFL2UOH22Hwd0AcnyjT8W4DljI34O7F_LMNeyMXIU6QuToZx0kB5-x2HErPxyn4tJhegHDgqMhDQGWH8edvfZJkXDBpsPvRBJAwUUzDjEKXfTh-AUq3jy1KN26cBZBQ0boUjZvDE1D0.k_UXnHJxMxhXXEmMiLHNEJGNYTFGiGgZis99yr1RrNM&dib_tag=se&keywords=hair+care+products&qid=1768900565&sr=8-5,Beauty & Personal Care,false
B00WSWGVZQ,"O-Cedar EasyWring Microfiber Spin Mop, Bucket Floor Cleaning System, Red, Gray, Standard",3632.32,https://m.media-amazon.com/images/I/819wSV5AEEL._AC_UL320_.jpg,https://www.amazon.com/Cedar-EasyWring-Microfiber-Bucket-Cleaning/dp/B00WSWGVZQ/ref=sr_1_1?dib=eyJ2IjoiMSJ9.XWTEnPX0r6Ej4-bsPYDjnSOwS8sGexDRmPgjzkDQH3CU7Y1Ew33JP7zlgYqZr9u-7kLXhJI4lWRHhY6dKl3qLIF3uzvORVrxpnSuQW-HRn51KVX5B9g2gNBYM18QlOimOuJuq6dtkN8n8OLVwjhj1dRWAiJKnEBvWDSau3ZmWrfZKVF6_825oHT-o3gdj456NwAe9QXbL2dAfRrXI4s4VEyNwSVTCAnySlMLEsrimJONvteVechhXk93asFSk4N4DUC0g5XBFj2xR2P3eoth5sNqbh_RlXhDb8cvV2uoP0Q.hgzhM39N_-JdHh4Eu5E3b5atO1qNRWIVs1dxNtPqgqg&dib_tag=se&keywords=household+cleaning+supplies&qid=1768900569&sr=8-1,Health & Household,true
B0CJ1B6D6S,"Scrub Daddy Scrub Mommy Sponges - Dish Scrubber + Non-Scratch Cleaning Sponges Kitchen, Bathroom + Multi-Surface Safe - Dual-Sided Dish Sponges for Scrubbing - Online Exclusive (3 Count)",,https://m.media-amazon.com/images/I/71kiOOs1MGL._AC_UL320_.jpg,https://www.amazon.com/Scrub-Daddy-Mommy-Non-Scratch-Multi-Surface/dp/B0CJ1B6D6S/ref=sr_1_2?dib=eyJ2IjoiMSJ9.XWTEnPX0r6Ej4-bsPYDjnSOwS8sGexDRmPgjzkDQH3CU7Y1Ew33JP7zlgYqZr9u-7kLXhJI4lWRHhY6dKl3qLIF3uzvORVrxpnSuQW-HRn51KVX5B9g2gNBYM18QlOimOuJuq6dtkN8n8OLVwjhj1dRWAiJKnEBvWDSau3ZmWrfZKVF6_825oHT-o3gdj456NwAe9QXbL2dAfRrXI4s4VEyNwSVTCAnySlMLEsrimJONvteVechhXk93asFSk4N4DUC0g5XBFj2xR2P3eoth5sNqbh_RlXhDb8cvV2uoP0Q.hgzhM39N_-JdHh4Eu5E3b5atO1qNRWIVs1dxNtPqgqg&dib_tag=se&keywords=household+cleaning+supplies&qid=1768900569&sr=8-2,Health & Household,true
B01BZ0LXL8,"Hefty Ultra Strong Tall Kitchen Trash Bags, Lavender & Sweet Vanilla Scent, 13 Gallon, 80 Count",1088.06,https://m.media-amazon.com/images/I/81Wx3UVgfnL._AC_UL320_.jpg,https://www.amazon.com/Hefty-Strong-Kitchen-Gallon-Garbage/dp/B01BZ0LXL8/ref=sr_1_3?dib=eyJ2IjoiMSJ9.XWTEnPX0r6Ej4-bsPYDjnSOwS8sGexDRmPgjzkDQH3CU7Y1Ew33JP7zlgYqZr9u-7kLXhJI4lWRHhY6dKl3qLIF3uzvORVrxpnSuQW-HRn51KVX5B9g2gNBYM18QlOimOuJuq6dtkN8n8OLVwjhj1dRWAiJKnEBvWDSau3ZmWrfZKVF6_825oHT-o3gdj456NwAe9QXbL2dAfRrXI4s4VEyNwSVTCAnySlMLEsrimJONvteVechhXk93asFSk4N4DUC0g5XBFj2xR2P3eoth5sNqbh_RlXhDb8cvV2uoP0Q.hgzhM39N_-JdHh4Eu5E3b5atO1qNRWIVs1dxNtPqgqg&dib_tag=se&keywords=household+cleaning+supplies&qid=1768900569&sr=8-3,Health & Household,false
B098D79MQB,"HOMEXCEL Microfiber Cleaning Cloth,12 Pack Cleaning Rags, Cleaning Towels with 4 Color Assorted, 11.5""X11.5""(Green/Blue/Yellow/Pink)",,https://m.media-amazon.com/images/I/812l1lMNsiL._AC_UL320_.jpg,https://www.amazon.com/Microfiber-Cleaning-Towels-Assorted-Yellow/dp/B098D79MQB/ref=sr_1_4?dib=eyJ2IjoiMSJ9.XWTEnPX0r6Ej4-bsPYDjnSOwS8sGexDRmPgjzkDQH3CU7Y1Ew33JP7zlgYqZr9u-7kLXhJI4lWRHhY6dKl3qLIF3uzvORVrxpnSuQW-HRn51KVX5B9g2gNBYM18QlOimOuJuq6dtkN8n8OLVwjhj1dRWAiJKnEBvWDSau3ZmWrfZKVF6_825oHT-o3gdj456NwAe9QXbL2dAfRrXI4s4VEyNwSVTCAnySlMLEsrimJONvteVechhXk93asFSk4N4DUC0g5XBFj2xR2P3eoth5sNqbh_RlXhDb8cvV2uoP0Q.hgzhM39N_-JdHh4Eu5E3b5atO1qNRWIVs1dxNtPqgqg&dib_tag=se&keywords=household+cleaning+supplies&qid=1768900569&sr=8-4,Health & Household,false
B08QTXPR9G,"Mr. Clean Magic Eraser Sponge, All Purpose Cleaner, Cleaning Scrubber, Wall, Sneaker, Kitchen, Bathroom, Shower Cleaner, Cleaning Supplies, Melamine Sponge, Cleaning Pads, Extra Durable, 10ct",1160.78,https://m.media-amazon.com/images/I/71ktu24OplL._AC_UL320_.jpg,https://www.amazon.com/Mr-Clean-Cleaning-Scrubber-Bathroom/dp/B08QTXPR9G/ref=sr_1_5?dib=eyJ2IjoiMSJ9.XWTEnPX0r6Ej4-bsPYDjnSOwS8sGexDRmPgjzkDQH3CU7Y1Ew33JP7zlgYqZr9u-7kLXhJI4lWRHhY6dKl3qLIF3uzvORVrxpnSuQW-HRn51KVX5B9g2gNBYM18QlOimOuJuq6dtkN8n8OLVwjhj1dRWAiJKnEBvWDSau3ZmWrfZKVF6_825oHT-o3gdj456NwAe9QXbL2dAfRrXI4s4VEyNwSVTCAnySlMLEsrimJONvteVechhXk93asFSk4N4DUC0g5XBFj2xR2P3eoth5sNqbh_RlXhDb8cvV2uoP0Q.hgzhM39N_-JdHh4Eu5E3b5atO1qNRWIVs1dxNtPqgqg&dib_tag=se&keywords=household+cleaning+supplies&qid=1768900569&sr=8-5,Health & Household,false
B086YYM4SZ,"AIDEA Non Scratch Scrub Sponge, 24Count, Sponges for Dishes, Sponges Kitchen, Cleaning Sponge, Cleans Fast Without Scratching, Stands Up to Stuck-on Grime, Cleaning Power for Everyday Jobs",,https://m.media-amazon.com/images/I/81fo3RXgxBL._AC_UL320_.jpg,https://www.amazon.com/AIDEA-Brite-Non-Scratch-Scratching-Cleaning-Everyday/dp/B086YYM4SZ/ref=sr_1_6?dib=eyJ2IjoiMSJ9.XWTEnPX0r6Ej4-bsPYDjnSOwS8sGexDRmPgjzkDQH3CU7Y1Ew33JP7zlgYqZr9u-7kLXhJI4lWRHhY6dKl3qLIF3uzvORVrxpnSuQW-HRn51KVX5B9g2gNBYM18QlOimOuJuq6dtkN8n8OLVwjhj1dRWAiJKnEBvWDSau3ZmWrfZKVF6_825oHT-o3gdj456NwAe9QXbL2dAfRrXI4s4VEyNwSVTCAnySlMLEsrimJONvteVechhXk93asFSk4N4DUC0g5XBFj2xR2P3eoth5sNqbh_RlXhDb8cvV2uoP0Q.hgzhM39N_-JdHh4Eu5E3b5atO1qNRWIVs1dxNtPqgqg&dib_tag=se&keywords=household+cleaning+supplies&qid=1768900569&sr=8-6,Health & Household,false
B07MHJFRBJ,"Bounty Quick Size Paper Towels, White, 8 Family Rolls",2219.75,https://m.media-amazon.com/images/I/81Ubo+JAyxL._AC_UL320_.jpg,https://www.amazon.com/Bounty-Quick-Size-Towels-Family-Regular/dp/B07MHJFRBJ/ref=sr_1_7?dib=eyJ2IjoiMSJ9.XWTEnPX0r6Ej4-bsPYDjnSOwS8sGexDRmPgjzkDQH3CU7Y1Ew33JP7zlgYqZr9u-7kLXhJI4lWRHhY6dKl3qLIF3uzvORVrxpnSuQW-HRn51KVX5B9g2gNBYM18QlOimOuJuq6dtkN8n8OLVwjhj1dRWAiJKnEBvWDSau3ZmWrfZKVF6_825oHT-o3gdj456NwAe9QXbL2dAfRrXI4s4VEyNwSVTCAnySlMLEsrimJONvteVechhXk93asFSk4N4DUC0g5XBFj2xR2P3eoth5sNqbh_RlXhDb8cvV2uoP0Q.hgzhM39N_-JdHh4Eu5E3b5atO1qNRWIVs1dxNtPqgqg&dib_tag=se&keywords=household+cleaning+supplies&qid=1768900569&sr=8-7,Health & Household,false
B07F246YG1,"Amazon Basics Disinfecting Wipes, Lemon & Fresh Scent, Sanitizes/Cleans/Disinfects/Deodorizes, 255 Count (3 Packs of 85)",866.27,https://m.media-amazon.com/images/I/71Twp1JNpqL._AC_UL320_.jpg,https://www.amazon.com/Amazon-Brand-Solimo-Disinfecting-Wipes/dp/B07F246YG1/ref=sr_1_8?dib=eyJ2IjoiMSJ9.XWTEnPX0r6Ej4-bsPYDjnSOwS8sGexDRmPgjzkDQH3CU7Y1Ew33JP7zlgYqZr9u-7kLXhJI4lWRHhY6dKl3qLIF3uzvORVrxpnSuQW-HRn51KVX5B9g2gNBYM18QlOimOuJuq6dtkN8n8OLVwjhj1dRWAiJKnEBvWDSau3ZmWrfZKVF6_825oHT-o3gdj456NwAe9QXbL2dAfRrXI4s4VEyNwSVTCAnySlMLEsrimJONvteVechhXk93asFSk4N4DUC0g5XBFj2xR2P3eoth5sNqbh_RlXhDb8cvV2uoP0Q.hgzhM39N_-JdHh4Eu5E3b5atO1qNRWIVs1dxNtPqgqg&dib_tag=se&keywords=household+cleaning+supplies&qid=1768900569&sr=8-8,Health & Household,false
B002E37158,"Glisten Garbage Disposer Cleaner and Freshener, Sink Disposal Odor Eliminator with Foaming Action, Lemon Scent, Made in the USA, 4 Packets",339.96,https://m.media-amazon.com/images/I/71dx14h-iKL._AC_UL320_.jpg,https://www.amazon.com/Glisten-Disposer-Foaming-Cleaner-Lemon/dp/B002E37158/ref=sr_1_9?dib=eyJ2IjoiMSJ9.XWTEnPX0r6Ej4-bsPYDjnSOwS8sGexDRmPgjzkDQH3CU7Y1Ew33JP7zlgYqZr9u-7kLXhJI4lWRHhY6dKl3qLIF3uzvORVrxpnSuQW-HRn51KVX5B9g2gNBYM18QlOimOuJuq6dtkN8n8OLVwjhj1dRWAiJKnEBvWDSau3ZmWrfZKVF6_825oHT-o3gdj456NwAe9QXbL2dAfRrXI4s4VEyNwSVTCAnySlMLEsrimJONvteVechhXk93asFSk4N4DUC0g5XBFj2xR2P3eoth5sNqbh_RlXhDb8cvV2uoP0Q.hgzhM39N_-JdHh4Eu5E3b5atO1qNRWIVs1dxNtPqgqg&dib_tag=se&keywords=household+cleaning+supplies&qid=1768900569&sr=8-9,Health & Household,false
B09SYYRBVP,"kelamayi Upgrade Broom and Dustpan Set, Self-Cleaning with Dustpan Teeth, Indoor&Outdoor Sweeping, Ideal for Dog Cat Pets Home Use, Stand Up Broom and Dustpan (Gray&Orange)",3295.09,https://m.media-amazon.com/images/I/61zELlfqTPL._AC_UL320_.jpg,https://www.amazon.com/kelamayi-Upgrade-Dustpan-Self-Cleaning-Upright/dp/B09SYYRBVP/ref=sr_1_10?dib=eyJ2IjoiMSJ9.XWTEnPX0r6Ej4-bsPYDjnSOwS8sGexDRmPgjzkDQH3CU7Y1Ew33JP7zlgYqZr9u-7kLXhJI4lWRHhY6dKl3qLIF3uzvORVrxpnSuQW-HRn51KVX5B9g2gNBYM18QlOimOuJuq6dtkN8n8OLVwjhj1dRWAiJKnEBvWDSau3ZmWrfZKVF6_825oHT-o3gdj456NwAe9QXbL2dAfRrXI4s4VEyNwSVTCAnySlMLEsrimJONvteVechhXk93asFSk4N4DUC0g5XBFj2xR2P3eoth5sNqbh_RlXhDb8cvV2uoP0Q.hgzhM39N_-JdHh4Eu5E3b5atO1qNRWIVs1dxNtPqgqg&dib_tag=se&keywords=household+cleaning+supplies&qid=1768900569&sr=8-10,Health & Household,false
